country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y,tau,y_raw
CRI,Costa Rica,CRI,2013,1,2013.0,2013-Q1,2013q1,0.005116267796471,-1.3556340406699103,-3.9196960110728867,-5.275330051742797
CRI,Costa Rica,CRI,2013,2,2013.25,2013-Q2,2013q2,0.0049645395138184,-1.3945220373735578,-3.910912694874213,-5.305434732247771
CRI,Costa Rica,CRI,2013,3,2013.5,2013-Q3,2013q3,0.0050725193621492,-1.3783981696258496,-3.905519499563591,-5.2839176691894405
CRI,Costa Rica,CRI,2013,4,2013.75,2013-Q4,2013q4,0.0049961035919769,-1.3962516241400413,-3.9028453278103648,-5.299096951950406
CRI,Costa Rica,CRI,2014,1,2014.0,2014-Q1,2014q1,0.0050214207740487,-1.3952837793880164,-3.8987585832149927,-5.294042362603009
CRI,Costa Rica,CRI,2014,2,2014.25,2014-Q2,2014q2,0.0050878163269927,-1.3869235505322925,-3.893983002318197,-5.28090655285049
CRI,Costa Rica,CRI,2014,3,2014.5,2014-Q3,2014q3,0.0051005570489513,-1.3864807787399758,-3.8919247411919593,-5.278405519931935
CRI,Costa Rica,CRI,2014,4,2014.75,2014-Q4,2014q4,0.005180613192935,-1.377646520851437,-3.8851853318508356,-5.262831852702273
CRI,Costa Rica,CRI,2015,1,2015.0,2015-Q1,2015q1,0.0051855319374016,-1.3802453535225077,-3.8816374974488594,-5.261882850971367
CRI,Costa Rica,CRI,2015,2,2015.25,2015-Q2,2015q2,0.0052038364710388,-1.3813127158437974,-3.877046426686889,-5.258359142530686
CRI,Costa Rica,CRI,2015,3,2015.5,2015-Q3,2015q3,0.0053834021156112,-1.3514520505328695,-3.872982690636614,-5.224434741169484
CRI,Costa Rica,CRI,2015,4,2015.75,2015-Q4,2015q4,0.0054494156973419,-1.3383548246509673,-3.8738920629004796,-5.212246887551447
CRI,Costa Rica,CRI,2016,1,2016.0,2016-Q1,2016q1,0.0056401137621413,-1.3027078970631703,-3.875143146019994,-5.177851043083164
CRI,Costa Rica,CRI,2016,2,2016.25,2016-Q2,2016q2,0.0057289244312436,-1.2944194817698795,-3.8678079924394737,-5.162227474209353
CRI,Costa Rica,CRI,2016,3,2016.5,2016-Q3,2016q3,0.0057950422959406,-1.2834544419686553,-3.867298061552871,-5.1507525035215265
CRI,Costa Rica,CRI,2016,4,2016.75,2016-Q4,2016q4,0.0056369910415863,-1.3193863582507452,-3.8590185008497677,-5.178404859100513
CRI,Costa Rica,CRI,2017,1,2017.0,2017-Q1,2017q1,0.005630806351418,-1.3251513848012548,-3.8543512382319376,-5.179502623033192
CRI,Costa Rica,CRI,2017,2,2017.25,2017-Q2,2017q2,0.0057390097524536,-1.3137857241867446,-3.8466828763408323,-5.160468600527577
CRI,Costa Rica,CRI,2017,3,2017.5,2017-Q3,2017q3,0.0057797061060541,-1.3101641589113413,-3.8432382853826903,-5.153402444294032
CRI,Costa Rica,CRI,2017,4,2017.75,2017-Q4,2017q4,0.006101324149977,-1.261464989285662,-3.837784468307589,-5.099249457593251
CRI,Costa Rica,CRI,2018,1,2018.0,2018-Q1,2018q1,0.0060364341189456,-1.2766138129545435,-3.8333280060803943,-5.109941819034938
CRI,Costa Rica,CRI,2018,2,2018.25,2018-Q2,2018q2,0.0056439335374637,-1.3514819289590148,-3.8256920918879103,-5.177174020846925
CRI,Costa Rica,CRI,2018,3,2018.5,2018-Q3,2018q3,0.0056819947215773,-1.3461948374543344,-3.824258087068906,-5.17045292452324
CRI,Costa Rica,CRI,2018,4,2018.75,2018-Q4,2018q4,0.0056539220644734,-1.3504265011562824,-3.8249793027892887,-5.175405803945571
CRI,Costa Rica,CRI,2019,1,2019.0,2019-Q1,2019q1,0.0056783707280925,-1.3496996823232794,-3.821391248718992,-5.171090931042271
CRI,Costa Rica,CRI,2019,2,2019.25,2019-Q2,2019q2,0.0057185012295871,-1.350481588389583,-3.8135669423342766,-5.16404853072386
CRI,Costa Rica,CRI,2019,3,2019.5,2019-Q3,2019q3,0.0057722468948098,-1.3425614419056195,-3.8121324225111266,-5.154693864416746
CRI,Costa Rica,CRI,2019,4,2019.75,2019-Q4,2019q4,0.0058258896390461,-1.3301938179932193,-3.8152497454656107,-5.14544356345883
CRI,Costa Rica,CRI,2020,1,2020.0,2020-Q1,2020q1,0.005732934982785,-1.3473210069971087,-3.8142066589943626,-5.161527665991471
CRI,Costa Rica,CRI,2020,2,2020.25,2020-Q2,2020q2,0.0064965440511301,-1.1542965852433449,-3.8821883426730164,-5.036484927916361
CRI,Costa Rica,CRI,2020,3,2020.5,2020-Q3,2020q3,0.0062734844007322,-1.244029058682139,-3.8273942942189545,-5.0714233529010935
CRI,Costa Rica,CRI,2020,4,2020.75,2020-Q4,2020q4,0.0061851289342054,-1.2673187608254328,-3.8182886662554183,-5.085607427080851
CRI,Costa Rica,CRI,2021,1,2021.0,2021-Q1,2021q1,0.0062856569629685,-1.2701974505996336,-3.799287463088877,-5.069484913688511
CRI,Costa Rica,CRI,2021,2,2021.25,2021-Q2,2021q2,0.0064236346273604,-1.253528071358816,-3.7942431087856,-5.047771180144416
