country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y,tau,y_raw
GTM,Guatemala,GTM,2017,4,2017.75,2017-Q4,2017q4,0.0018491202619589,-1.56345049445801,-4.72959479261235,-6.29304528707036
GTM,Guatemala,GTM,2018,1,2018.0,2018-Q1,2018q1,0.0018668277734199,-1.5596037258676638,-4.7239109405764985,-6.283514666444162
GTM,Guatemala,GTM,2018,2,2018.25,2018-Q2,2018q2,0.0019077606168698,-1.5461437606651023,-4.715681416018562,-6.261825176683664
GTM,Guatemala,GTM,2018,3,2018.5,2018-Q3,2018q3,0.0018860255720587,-1.5599750136630748,-4.713308522313874,-6.273283535976949
GTM,Guatemala,GTM,2018,4,2018.75,2018-Q4,2018q4,0.0019025580698284,-1.5488353856368278,-4.715720560151559,-6.264555945788387
GTM,Guatemala,GTM,2019,1,2019.0,2019-Q1,2019q1,0.0018802564246491,-1.5647660324179746,-4.711581082933459,-6.276347115351434
GTM,Guatemala,GTM,2019,2,2019.25,2019-Q2,2019q2,0.0019554702222438,-1.5354871292493382,-4.701637462329607,-6.2371245915789455
GTM,Guatemala,GTM,2019,3,2019.5,2019-Q3,2019q3,0.0019069373913726,-1.5601653101507074,-4.70209147370511,-6.262256783855817
GTM,Guatemala,GTM,2019,4,2019.75,2019-Q4,2019q4,0.0019137683118478,-1.5520704777312924,-4.706610564738454,-6.258681042469746
GTM,Guatemala,GTM,2020,1,2020.0,2020-Q1,2020q1,0.001900668973253,-1.5715200671191294,-4.69402929647438,-6.265549363593509
GTM,Guatemala,GTM,2020,2,2020.25,2020-Q2,2020q2,0.0017272174658581,-1.5972228696694861,-4.764020696906956,-6.361243566576442
GTM,Guatemala,GTM,2020,3,2020.5,2020-Q3,2020q3,0.0018813404733083,-1.5582469938364962,-4.717523744662968,-6.275770738499464
GTM,Guatemala,GTM,2020,4,2020.75,2020-Q4,2020q4,0.0019342472120718,-1.5418833412097381,-4.70615372467444,-6.248037065884178
GTM,Guatemala,GTM,2021,1,2021.0,2021-Q1,2021q1,0.001965029160445,-1.5465236853698654,-4.685724508480038,-6.2322481938499035
GTM,Guatemala,GTM,2021,2,2021.25,2021-Q2,2021q2,0.0019818641684834,-1.5408290857878688,-4.682888292186196,-6.223717377974065
GTM,Guatemala,GTM,2021,3,2021.5,2021-Q3,2021q3,0.0020091979780238,-1.5314168285554404,-4.6786028238923,-6.21001965244774
GTM,Guatemala,GTM,2021,4,2021.75,2021-Q4,2021q4,0.0020108647177146,-1.5384890421650308,-4.670701399440764,-6.209190441605795
GTM,Guatemala,GTM,2022,1,2022.0,2022-Q1,2022q1,0.002142650030543,-1.4811455702977359,-4.664566313721917,-6.1457118840196525
GTM,Guatemala,GTM,2022,2,2022.25,2022-Q2,2022q2,0.0021652074558305,-1.4694250987522297,-4.665814000811639,-6.135239099563869
GTM,Guatemala,GTM,2022,3,2022.5,2022-Q3,2022q3,0.0021710407317477,-1.467161012790375,-4.665387613726927,-6.132548626517302
GTM,Guatemala,GTM,2022,4,2022.75,2022-Q4,2022q4,0.002168837376967,-1.4684450611821411,-4.665118964807135,-6.133564025989276
GTM,Guatemala,GTM,2023,1,2023.0,2023-Q1,2023q1,0.0019917712660341,-1.5467669025480602,-4.671964050152816,-6.218730952700876
GTM,Guatemala,GTM,2023,2,2023.25,2023-Q2,2023q2,0.0020118753459022,-1.5408718012182314,-4.667816182762721,-6.208687983980952
GTM,Guatemala,GTM,2023,3,2023.5,2023-Q3,2023q3,0.0020148462985779,-1.5416727428653756,-4.6655396222488665,-6.207212365114242
GTM,Guatemala,GTM,2023,4,2023.75,2023-Q4,2023q4,0.0019664640920975,-1.5706847637863,-4.660833462275772,-6.231518226062072
GTM,Guatemala,GTM,2024,1,2024.0,2024-Q1,2024q1,0.002092662085578,-1.5105107639050193,-4.658807534443185,-6.169318298348204
GTM,Guatemala,GTM,2024,2,2024.25,2024-Q2,2024q2,0.0021200402181925,-1.5023519658830216,-4.653968253749619,-6.156320219632641
GTM,Guatemala,GTM,2024,3,2024.5,2024-Q3,2024q3,0.0021231307262065,-1.5103214080967167,-4.644542113891171,-6.154863521987887
GTM,Guatemala,GTM,2024,4,2024.75,2024-Q4,2024q4,0.002171273306646,-1.4900685146898054,-4.642372991570202,-6.132441506260007
GTM,Guatemala,GTM,2025,1,2025.0,2025-Q1,2025q1,0.0020860493020107,-1.5322490895002767,-4.640234198469871,-6.172483287970148
GTM,Guatemala,GTM,2025,2,2025.25,2025-Q2,2025q2,0.0021157434732888,-1.5279799788113202,-4.630369025429049,-6.158349004240369
GTM,Guatemala,GTM,2025,3,2025.5,2025-Q3,2025q3,0.0021396746432482,-1.519246085750292,-4.627855411622035,-6.1471014973723275
HND,Honduras,HND,2005,1,2005.0,2005-Q1,2005q1,0.0012814315800963,-1.6211693466522386,-5.038608057416026,-6.659777404068264
HND,Honduras,HND,2005,2,2005.25,2005-Q2,2005q2,0.0013136818913892,-1.6129299409261195,-5.021991539091587,-6.634921480017707
